,date,id,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,zipcode,lat,long,renovated,basement,multilevel,bedrooms_bin,bathrooms_bin,grade_bin,age,month,yr_quarter
647,2014-05-23,3226200105,325000.0,3,1920,6862,0.0,1,3,98118,47.5193,-122.274,0,1,0,3,0.5-1.75,average,69,5,2
648,2015-04-03,2324039036,597500.0,3,2150,5400,0.0,0,4,98126,47.555,-122.37899999999999,0,1,1,3,2-2.5,average,110,4,2
649,2014-07-23,7849202231,337000.0,3,1470,3976,0.0,0,3,98065,47.526,-121.82600000000001,0,0,1,3,2-2.5,average,22,7,3
650,2015-04-22,5196410260,1000000.0,3,3180,10492,0.0,1,3,98052,47.655,-122.124,0,0,1,3,2-2.5,great,30,4,2
651,2014-11-20,3760500116,3070000.0,3,3930,55867,1.0,1,4,98034,47.7022,-122.22399999999999,0,1,0,3,2-2.5,good,64,11,4
652,2014-05-07,2985800030,495000.0,3,990,6000,0.0,0,3,98105,47.6718,-122.26700000000001,0,0,0,3,0.5-1.75,below_average,78,5,2
653,2015-01-02,259900160,748000.0,4,2770,3330,0.0,0,3,98052,47.6327,-122.109,0,1,1,4,2.75_more,good,20,1,1
654,2014-09-02,708000030,888000.0,3,1250,8710,0.0,0,4,98004,47.6245,-122.198,0,0,0,3,0.5-1.75,average,68,9,3
655,2015-03-24,192460310,269900.0,3,1140,22267,0.0,0,3,98045,47.4761,-121.758,0,0,0,3,0.5-1.75,average,35,3,1
656,2014-11-13,9412200260,496500.0,4,2250,14440,0.0,0,3,98027,47.5221,-122.045,0,1,0,4,2-2.5,average,54,11,4
657,2015-01-21,1062100116,475000.0,3,1640,5097,0.0,0,3,98155,47.7522,-122.27799999999999,0,0,1,3,2-2.5,average,52,1,1
658,2014-05-27,6798100662,312000.0,3,1255,1374,0.0,0,3,98125,47.7145,-122.311,0,0,1,3,0.5-1.75,average,17,5,2
659,2014-11-24,1775920350,323000.0,3,1290,12231,0.0,0,3,98072,47.7404,-122.11,0,0,0,3,0.5-1.75,average,45,11,4
660,2014-11-24,2525500260,331000.0,3,1300,9079,0.0,0,3,98059,47.4834,-122.15899999999999,0,0,0,3,0.5-1.75,average,35,11,4
661,2014-05-14,6145600041,306000.0,3,1220,1086,0.0,0,3,98133,47.7049,-122.353,0,0,1,3,0.5-1.75,good,14,5,2
662,2014-09-30,3300701615,655000.0,4,2630,4000,0.0,0,3,98117,47.6915,-122.381,0,0,1,4,2-2.5,good,19,9,3
663,2014-07-09,5151600340,290000.0,3,1950,15954,0.0,0,4,98003,47.33600000000001,-122.319,0,0,0,3,0.5-1.75,good,62,7,3
664,2014-08-02,7613700521,1250000.0,4,3160,5000,0.0,0,5,98105,47.6597,-122.274,0,1,1,4,2.75_more,great,56,8,3
665,2014-06-16,2710600045,460000.0,3,1550,4708,0.0,0,4,98115,47.6759,-122.286,0,1,0,3,0.5-1.75,average,72,6,2
666,2014-09-12,5101405124,435000.0,4,1700,6380,0.0,0,4,98115,47.6988,-122.319,0,0,0,4,2-2.5,average,81,9,3
667,2015-03-16,6067910030,664000.0,4,2510,11880,0.0,0,5,98006,47.5427,-122.181,0,1,0,4,2.75_more,good,43,3,1
668,2014-07-29,1959701890,865000.0,4,1800,4180,0.0,1,4,98102,47.6462,-122.318,0,0,1,4,0.5-1.75,good,100,7,3
669,2014-08-13,1402200340,385000.0,3,1800,18000,0.0,0,3,98058,47.4406,-122.146,0,1,0,3,0.5-1.75,good,53,8,3
670,2014-07-18,3558900070,497000.0,3,1870,9315,0.0,0,3,98034,47.705,-122.20200000000001,0,1,0,3,2-2.5,average,46,7,3
671,2014-06-23,7846700310,280000.0,2,1010,3000,0.0,0,4,98045,47.4965,-121.785,0,0,0,1-2,0.5-1.75,average,96,6,2
672,2015-01-27,3348401740,188000.0,2,1120,17487,0.0,0,3,98178,47.5024,-122.271,0,0,0,1-2,0.5-1.75,below_average,97,1,1
673,2014-09-30,3013300288,478500.0,3,2090,4755,0.0,1,3,98136,47.5304,-122.387,0,1,0,3,0.5-1.75,good,52,9,3
674,2014-07-31,7852070060,1150000.0,4,4370,18361,0.0,0,3,98065,47.544,-121.87200000000001,0,0,1,4,2.75_more,great,20,7,3
675,2014-08-15,5029450160,222000.0,3,1440,7187,0.0,0,4,98023,47.291000000000004,-122.368,0,1,0,3,2-2.5,average,40,8,3
676,2014-05-28,3526069070,799000.0,4,2580,209523,0.0,0,3,98053,47.6932,-122.006,0,0,1,4,2.75_more,good,37,5,2
677,2014-06-09,5104540240,609900.0,4,3190,7399,0.0,0,3,98038,47.3558,-122.00399999999999,0,0,1,4,2-2.5,great,15,6,2
678,2014-10-16,3438500486,413000.0,4,2380,5809,0.0,0,4,98106,47.5536,-122.359,0,1,1,4,2.75_more,average,26,10,4
679,2014-10-13,5102400105,400000.0,4,1420,4875,0.0,0,3,98115,47.6942,-122.321,0,0,1,4,0.5-1.75,average,91,10,4
680,2015-01-05,2346200030,802541.0,5,2990,6768,0.0,0,3,98006,47.5462,-122.182,0,0,1,5_more,2.75_more,great,7,1,1
681,2014-05-19,1321710030,320000.0,3,2680,7757,0.0,0,3,98023,47.2918,-122.346,0,0,1,3,2-2.5,good,31,5,2
682,2015-03-11,7853290030,507000.0,4,2730,7649,0.0,0,3,98065,47.5441,-121.882,0,0,1,4,2-2.5,average,15,3,1
683,2014-09-24,1566100400,387500.0,3,1220,8329,0.0,0,3,98115,47.6982,-122.29799999999999,0,0,0,3,0.5-1.75,below_average,75,9,3
684,2015-02-24,1775800800,396000.0,3,1500,12616,0.0,0,3,98072,47.7415,-122.101,0,0,0,3,0.5-1.75,average,54,2,1
685,2014-08-21,9133600075,373000.0,3,1830,11788,0.0,1,3,98055,47.4862,-122.22399999999999,0,1,0,3,0.5-1.75,good,63,8,3
686,2014-09-23,5450900060,1480000.0,5,4570,19252,0.0,0,5,98040,47.5553,-122.22,0,0,1,5_more,2-2.5,great,56,9,3
687,2014-07-21,1402600700,359900.0,4,2470,7698,0.0,0,3,98058,47.4406,-122.141,0,0,1,4,2-2.5,good,38,7,3
688,2015-03-04,8024200350,410000.0,2,800,4342,0.0,0,3,98115,47.6997,-122.316,0,1,0,1-2,0.5-1.75,below_average,94,3,1
689,2014-07-12,3121500340,690000.0,4,2900,23488,0.0,0,3,98053,47.6726,-122.03,0,0,1,4,2-2.5,great,29,7,3
690,2014-06-25,7697870860,245000.0,3,1410,5760,0.0,0,3,98030,47.3702,-122.185,0,0,0,3,2-2.5,average,36,6,2
691,2014-12-29,7527200030,700000.0,5,2830,25958,0.0,1,5,98075,47.5896,-122.083,0,1,0,5_more,2-2.5,good,42,12,4
692,2014-09-22,2013200390,268000.0,4,1680,9966,0.0,0,3,98198,47.3923,-122.311,0,1,0,4,0.5-1.75,average,44,9,3
693,2014-06-10,766500030,225000.0,3,1760,26055,0.0,0,3,98042,47.3664,-122.1,0,1,0,3,0.5-1.75,average,42,6,2
694,2014-10-09,6664000030,980000.0,4,2240,11034,0.0,0,3,98004,47.5894,-122.195,0,0,1,4,2-2.5,good,45,10,4
695,2015-04-07,9349900105,795000.0,2,1380,5000,0.0,1,3,98106,47.5708,-122.359,0,0,1,1-2,0.5-1.75,below_average,116,4,2
696,2015-05-04,1895000045,195000.0,2,820,5100,0.0,0,3,98118,47.5156,-122.262,0,0,0,1-2,0.5-1.75,below_average,68,5,2
697,2014-11-03,6205500030,480000.0,4,2180,10575,0.0,0,2,98005,47.589,-122.177,0,1,0,4,2-2.5,below_average,71,11,4
698,2014-12-19,7011200260,485000.0,4,1400,3600,0.0,0,3,98119,47.6385,-122.37,0,1,0,4,2-2.5,average,121,12,4
699,2014-08-15,41000454,130000.0,2,880,9000,0.0,0,3,98188,47.4672,-122.291,0,0,0,1-2,0.5-1.75,below_average,93,8,3
700,2014-08-04,7203600550,325000.0,2,1060,5703,0.0,1,4,98198,47.3444,-122.32700000000001,0,0,0,1-2,0.5-1.75,below_average,75,8,3
701,2015-04-13,9477200560,440000.0,3,1530,7245,0.0,0,4,98034,47.731,-122.191,0,0,0,3,0.5-1.75,average,37,4,2
702,2014-10-14,4022907770,550000.0,4,2480,14782,0.0,1,3,98155,47.7646,-122.271,0,1,0,4,0.5-1.75,good,63,10,4
703,2014-08-05,5231000060,310000.0,3,1490,7150,0.0,0,5,98059,47.5015,-122.124,0,0,0,3,0.5-1.75,below_average,54,8,3
704,2014-07-01,6055000310,530000.0,3,3660,39478,0.0,1,4,98022,47.2413,-121.97200000000001,0,1,1,3,2-2.5,great,32,7,3
705,2014-06-25,3216900060,390000.0,4,2340,8548,0.0,0,3,98031,47.4206,-122.18299999999999,0,0,1,4,2-2.5,good,28,6,2
706,2014-09-08,7967200060,243000.0,3,1450,12125,0.0,0,4,98001,47.3575,-122.28,0,0,0,3,0.5-1.75,average,40,9,3
707,2014-07-22,8077210350,639000.0,4,2210,9875,0.0,0,3,98074,47.6285,-122.025,0,0,1,4,2-2.5,great,31,7,3
708,2014-09-18,7203000640,215000.0,4,1130,7400,0.0,0,4,98003,47.3437,-122.316,0,0,0,4,0.5-1.75,average,52,9,3
709,2015-03-04,2988000070,405000.0,5,1550,10500,0.0,0,3,98011,47.7573,-122.22,0,1,0,5_more,0.5-1.75,average,60,3,1
710,2014-12-22,3832200070,250000.0,4,1710,7140,0.0,0,5,98032,47.3745,-122.275,0,1,0,4,0.5-1.75,average,53,12,4
711,2014-07-15,3670500710,405500.0,3,1010,8108,0.0,0,5,98155,47.7359,-122.309,0,0,0,3,0.5-1.75,average,67,7,3
712,2015-01-02,8820903380,730000.0,6,2660,13579,0.0,0,3,98125,47.7142,-122.286,1,0,1,5_more,2-2.5,average,84,1,1
713,2015-04-14,4233400400,267000.0,3,1300,9644,0.0,0,3,98010,47.3131,-121.99799999999999,0,0,0,3,2-2.5,average,27,4,2
714,2014-08-08,3793500550,289950.0,3,1670,6186,0.0,0,3,98038,47.3668,-122.031,0,0,1,3,2-2.5,average,19,8,3
715,2014-07-28,6431000270,565000.0,2,960,4080,0.0,0,5,98103,47.6893,-122.34899999999999,0,0,0,1-2,0.5-1.75,average,110,7,3
716,2014-08-08,2225059214,1580000.0,4,4670,51836,0.0,0,4,98005,47.635,-122.164,0,0,1,4,2.75_more,great,33,8,3
717,2015-04-20,7694800270,636000.0,3,2140,2770,0.0,0,3,98052,47.6664,-122.131,0,1,1,3,2-2.5,good,14,4,2
718,2014-09-18,2171400197,350000.0,5,2520,5500,0.0,0,3,98178,47.4938,-122.255,0,1,0,5_more,2.75_more,good,17,9,3
719,2014-06-04,2473400340,320000.0,3,1650,9380,0.0,0,5,98058,47.4525,-122.162,0,1,0,3,0.5-1.75,average,43,6,2
720,2014-06-13,3530490070,210000.0,2,1440,5680,0.0,0,4,98198,47.3825,-122.319,0,0,0,1-2,0.5-1.75,good,43,6,2
721,2014-09-10,1932300075,245000.0,2,1050,5900,0.0,0,3,98126,47.5326,-122.376,0,0,0,1-2,0.5-1.75,average,71,9,3
722,2014-11-06,2525000510,328000.0,3,1470,7650,0.0,0,3,98059,47.4818,-122.161,0,1,0,3,0.5-1.75,average,38,11,4
723,2014-05-09,1853000510,985000.0,4,4230,37769,0.0,0,3,98077,47.7287,-122.07700000000001,0,0,1,4,2-2.5,great,32,5,2
724,2014-06-12,1742800060,501000.0,3,1970,7972,0.0,1,5,98055,47.4908,-122.225,0,1,0,3,0.5-1.75,good,45,6,2
725,2014-09-17,2723089104,315000.0,3,1540,17424,0.0,0,3,98045,47.4429,-121.759,0,0,1,3,2-2.5,average,29,9,3
726,2014-05-08,2619950350,403000.0,3,2090,8354,0.0,0,3,98019,47.7336,-121.965,0,0,1,3,2.75_more,good,9,5,2
727,2014-07-15,4021100045,550000.0,3,2380,17950,0.0,0,4,98155,47.7591,-122.28,0,1,1,3,2-2.5,good,87,7,3
728,2015-01-13,731500200,347500.0,4,2156,3562,0.0,0,3,98030,47.3591,-122.20100000000001,0,0,1,4,2-2.5,great,9,1,1
729,2014-10-06,2591820310,365000.0,4,2070,8893,0.0,0,4,98058,47.4388,-122.162,0,0,1,4,2-2.5,good,35,10,4
730,2015-02-24,3626039299,588000.0,3,1910,8167,0.0,0,4,98117,47.7004,-122.368,0,1,0,3,0.5-1.75,good,70,2,1
731,2014-08-20,9346980140,605000.0,3,1920,7400,0.0,0,4,98006,47.5633,-122.131,0,1,0,3,0.5-1.75,good,44,8,3
732,2014-11-13,6613000140,1300000.0,3,3400,5979,0.0,0,4,98105,47.6585,-122.273,0,1,1,3,2.75_more,great,84,11,4
733,2014-11-19,8159610060,233000.0,3,1400,9177,0.0,0,3,98001,47.3415,-122.272,0,0,0,3,2-2.5,average,47,11,4
734,2014-07-28,7830800339,360000.0,4,2210,17715,0.0,0,3,98030,47.3818,-122.2,0,0,1,4,2-2.5,good,24,7,3
735,2014-12-15,1588600045,459000.0,2,1170,4887,0.0,0,3,98117,47.695,-122.366,0,1,0,1-2,0.5-1.75,below_average,92,12,4
736,2014-11-07,826069046,740000.0,3,2100,72745,0.0,0,4,98077,47.7479,-122.06200000000001,0,0,0,3,2-2.5,great,26,11,4
737,2014-09-17,1771000890,305000.0,3,1160,9750,0.0,0,3,98077,47.7422,-122.073,0,0,0,3,0.5-1.75,average,54,9,3
738,2014-06-20,3300701170,395000.0,3,1500,4000,0.0,0,3,98117,47.6921,-122.38,0,1,0,3,0.5-1.75,below_average,96,6,2
739,2015-01-23,7340500270,560000.0,4,2940,6000,0.0,0,3,98011,47.7533,-122.198,0,0,1,4,2-2.5,good,21,1,1
740,2014-07-14,9277200111,650000.0,4,2010,5070,0.0,1,4,98116,47.5793,-122.402,0,1,0,4,0.5-1.75,average,58,7,3
741,2014-06-05,293720140,449950.0,3,2170,4912,0.0,0,3,98028,47.7767,-122.23899999999999,0,0,1,3,2-2.5,average,18,6,2
742,2015-02-24,579003610,517500.0,3,1430,5200,0.0,1,4,98117,47.6988,-122.387,0,1,0,3,0.5-1.75,average,81,2,1
743,2014-09-03,1138020200,435000.0,4,1510,6460,0.0,0,3,98034,47.7121,-122.214,0,1,0,4,0.5-1.75,average,51,9,3
744,2015-04-09,3432500200,329999.0,3,1150,6908,0.0,0,3,98155,47.7447,-122.31299999999999,0,1,0,3,0.5-1.75,below_average,69,4,2
745,2014-12-10,1563102435,950000.0,3,2150,4200,0.0,1,5,98116,47.5671,-122.405,0,1,0,3,0.5-1.75,good,61,12,4
746,2014-07-30,3959400710,447000.0,3,1370,6001,0.0,0,5,98108,47.5646,-122.31700000000001,0,1,0,3,0.5-1.75,average,77,7,3
747,2014-08-28,8682300890,699800.0,2,2380,6600,0.0,0,3,98053,47.717,-122.02,0,0,0,1-2,2-2.5,good,11,8,3
748,2014-06-03,4385700765,850000.0,3,1370,3850,0.0,0,5,98112,47.6374,-122.279,1,1,0,3,0.5-1.75,average,110,6,2
749,2014-09-02,5149300200,316500.0,3,1600,14250,0.0,0,3,98023,47.3272,-122.355,0,0,0,3,0.5-1.75,average,42,9,3
750,2014-07-15,9323600060,942500.0,5,3750,9612,0.0,1,4,98006,47.5511,-122.15700000000001,0,1,0,5_more,2.75_more,great,40,7,3
751,2015-01-21,9273200140,1310000.0,2,3950,3938,0.0,1,3,98116,47.5912,-122.384,0,1,1,1-2,2-2.5,great,30,1,1
752,2015-02-02,9542300320,856600.0,4,2400,13430,0.0,0,4,98005,47.5987,-122.178,0,0,0,4,2-2.5,great,57,2,1
753,2014-10-24,770000045,405600.0,5,2830,4000,0.0,0,4,98118,47.5132,-122.262,0,0,1,5_more,0.5-1.75,good,103,10,4
754,2014-05-29,6979900390,565000.0,4,2440,22594,0.0,0,3,98053,47.6333,-121.97,0,0,1,4,2-2.5,good,25,5,2
755,2014-09-11,6379500159,400000.0,3,1190,1149,0.0,0,3,98116,47.5818,-122.387,0,1,1,3,2-2.5,good,13,9,3
756,2015-03-24,826079094,330000.0,3,1400,218252,0.0,0,3,98019,47.7576,-121.934,0,0,0,3,2-2.5,average,24,3,1
757,2015-02-27,8856940060,374950.0,4,2730,4683,0.0,0,3,98038,47.3608,-122.04299999999999,0,0,1,4,2.75_more,average,16,2,1
758,2014-12-17,2972300060,405300.0,3,2390,7939,0.0,0,5,98056,47.4987,-122.166,0,1,0,3,2.75_more,average,38,12,4
759,2014-11-04,3575200070,560000.0,3,2060,31400,0.0,0,3,98074,47.6216,-122.056,0,0,1,3,2-2.5,good,37,11,4
760,2015-03-24,8146100270,824000.0,4,2490,9864,0.0,0,4,98004,47.6051,-122.195,0,1,0,4,2-2.5,good,60,3,1
761,2014-07-16,8648200030,260000.0,3,1100,10968,0.0,0,5,98042,47.363,-122.08,0,0,0,3,0.5-1.75,average,37,7,3
762,2015-01-07,208500160,760000.0,4,2430,6099,0.0,0,5,98115,47.6777,-122.287,0,1,0,4,2-2.5,good,56,1,1
763,2014-06-24,1196003428,405000.0,3,3170,12750,0.0,0,3,98023,47.3384,-122.336,0,1,1,3,2-2.5,great,26,6,2
764,2014-06-19,5104450990,429900.0,4,2640,8625,0.0,0,3,98058,47.4598,-122.15,0,0,1,4,2-2.5,good,34,6,2
765,2014-11-13,3343901234,341500.0,3,1130,7223,0.0,0,4,98056,47.5089,-122.189,0,0,0,3,0.5-1.75,average,60,11,4
766,2014-06-12,226039214,465250.0,5,1940,7642,0.0,0,3,98177,47.7751,-122.38,0,0,1,5_more,2-2.5,average,64,6,2
767,2014-05-06,1623300160,450000.0,2,1100,3000,0.0,0,3,98117,47.6797,-122.36200000000001,1,0,1,1-2,2-2.5,average,109,5,2
768,2015-02-09,2205500575,390000.0,3,1200,10800,0.0,0,4,98006,47.5771,-122.14399999999999,0,0,0,3,0.5-1.75,average,66,2,1
769,2014-05-02,4040800810,420000.0,3,2000,8030,0.0,0,4,98008,47.6188,-122.11399999999999,0,1,0,3,2-2.5,good,58,5,2
770,2014-06-15,2612000390,269950.0,3,1890,4838,0.0,0,3,98168,47.4802,-122.279,0,1,1,3,2-2.5,good,19,6,2
771,2014-10-16,3814400125,493000.0,4,1910,2874,0.0,0,3,98122,47.6101,-122.295,0,1,0,4,2-2.5,average,111,10,4
772,2014-05-15,7300400060,370000.0,4,2710,5880,0.0,0,3,98092,47.3314,-122.17200000000001,0,0,1,4,2-2.5,great,23,5,2
773,2014-06-12,1954700695,2250000.0,5,4860,9453,0.0,1,5,98112,47.6196,-122.286,0,1,1,5_more,2.75_more,great,116,6,2
774,2015-02-25,7230200340,305000.0,3,1250,23680,0.0,0,5,98059,47.475,-122.11,0,0,0,3,0.5-1.75,average,54,2,1
775,2014-06-12,3191000240,400000.0,3,1590,8219,0.0,0,5,98034,47.7146,-122.21700000000001,0,1,1,3,0.5-1.75,below_average,83,6,2
776,2014-11-18,1139000069,320000.0,3,1240,1221,0.0,0,3,98133,47.7073,-122.35600000000001,0,1,1,3,0.5-1.75,good,12,11,4
777,2015-01-21,5693500270,715000.0,4,2000,4800,0.0,0,4,98103,47.6583,-122.351,0,0,1,4,0.5-1.75,average,110,1,1
778,2014-12-02,686500030,650000.0,6,3610,10003,0.0,0,4,98008,47.6261,-122.125,0,0,1,5_more,2.75_more,good,55,12,4
779,2015-03-04,8731901940,218000.0,5,1930,8040,0.0,0,4,98023,47.3109,-122.376,0,0,0,5_more,0.5-1.75,good,55,3,1
780,2015-04-15,2688100071,500000.0,2,1280,5400,0.0,0,3,98117,47.6949,-122.37100000000001,0,0,0,1-2,0.5-1.75,average,57,4,2
781,2014-11-20,2423069155,460000.0,4,2090,40419,0.0,0,4,98027,47.4691,-121.993,0,0,0,4,2-2.5,average,37,11,4
782,2014-07-09,2329500260,232500.0,3,1940,9887,0.0,0,4,98003,47.3289,-122.32700000000001,0,1,0,3,0.5-1.75,average,52,7,3
783,2014-05-16,2608300030,408200.0,3,1800,5761,0.0,0,4,98106,47.5293,-122.363,0,0,1,3,2-2.5,average,31,5,2
784,2014-06-11,1494300060,522000.0,3,1730,8400,0.0,0,4,98052,47.6792,-122.115,0,1,0,3,0.5-1.75,average,41,6,2
785,2014-06-23,7504101230,675000.0,4,2810,11120,0.0,0,3,98074,47.6337,-122.044,0,0,1,4,2-2.5,great,39,6,2
786,2014-07-09,8081020370,1360000.0,4,3550,11000,0.0,1,3,98006,47.5506,-122.134,0,1,0,4,2.75_more,great,22,7,3
787,2014-10-09,1446800511,249950.0,4,1330,7980,0.0,0,3,98168,47.492,-122.333,0,0,1,4,0.5-1.75,below_average,69,10,4
788,2015-03-04,1623049062,210000.0,2,750,34133,0.0,0,3,98168,47.4781,-122.294,0,0,0,1-2,0.5-1.75,below_average,71,3,1
789,2014-07-11,6145601000,429950.0,4,1760,7216,0.0,0,3,98133,47.7041,-122.355,0,1,0,4,0.5-1.75,average,74,7,3
790,2014-10-06,205000520,737500.0,4,3200,36276,0.0,0,3,98053,47.6304,-121.994,0,0,1,4,2-2.5,great,28,10,4
791,2014-09-26,3885805935,710000.0,4,1740,9000,0.0,0,5,98033,47.6815,-122.198,0,0,0,4,2-2.5,good,63,9,3
792,2014-10-20,7852020640,470000.0,3,2100,4700,0.0,0,3,98065,47.5341,-121.867,0,0,1,3,2-2.5,good,22,10,4
793,2015-02-24,6838800140,1100000.0,4,4270,40097,0.0,0,4,98077,47.7354,-122.07799999999999,0,0,0,4,2.75_more,great,28,2,1
794,2014-08-15,4083305445,650000.0,3,1340,2720,0.0,0,3,98103,47.6518,-122.335,0,0,1,3,2-2.5,average,108,8,3
795,2014-05-19,7855801610,1220000.0,4,3190,8684,0.0,1,5,98006,47.5619,-122.162,0,1,0,4,2-2.5,great,54,5,2
796,2015-01-15,7940700260,422120.0,3,1630,4534,0.0,0,3,98034,47.7148,-122.205,0,0,1,3,2-2.5,good,34,1,1
797,2015-01-07,8854100350,625000.0,5,2990,15085,0.0,0,3,98011,47.746,-122.21799999999999,0,0,1,5_more,2-2.5,great,14,1,1
798,2014-06-06,4365200860,385200.0,4,1550,7740,0.0,0,3,98126,47.5222,-122.375,0,0,1,4,0.5-1.75,below_average,67,6,2
799,2015-04-14,3904980030,500000.0,3,1690,4964,0.0,0,3,98029,47.5756,-122.01,0,0,1,3,2-2.5,good,32,4,2
800,2014-11-18,7843500070,308000.0,4,1960,12243,0.0,0,3,98042,47.3405,-122.05799999999999,0,0,1,4,2-2.5,good,32,11,4
801,2014-06-05,6067900060,565000.0,3,2390,9966,0.0,0,5,98006,47.5433,-122.185,0,1,0,3,2.75_more,good,44,6,2
802,2014-09-08,7202340960,581000.0,3,2600,4438,0.0,0,3,98053,47.6799,-122.03399999999999,0,0,1,3,2-2.5,average,17,9,3
803,2014-08-06,1786640070,361000.0,3,1950,8698,0.0,0,3,98042,47.39,-122.15299999999999,0,0,0,3,2-2.5,good,22,8,3
804,2015-01-22,259600260,345000.0,3,1250,7210,0.0,0,4,98008,47.6329,-122.12100000000001,0,0,0,3,0.5-1.75,average,57,1,1
805,2014-10-16,7234600903,419000.0,2,1180,1253,0.0,0,3,98122,47.6124,-122.309,0,1,1,1-2,2-2.5,good,13,10,4
806,2015-05-12,4307350200,347000.0,3,1680,4308,0.0,0,3,98056,47.4802,-122.179,0,0,1,3,2-2.5,average,17,5,2
807,2014-10-22,3276930400,625000.0,4,2220,36085,0.0,0,3,98075,47.5839,-121.991,0,0,1,4,2-2.5,great,32,10,4
808,2015-03-25,4045100075,2400000.0,4,4890,15188,0.0,1,3,98040,47.5602,-122.227,0,1,1,4,2.75_more,great,22,3,1
809,2014-12-23,1421069208,379000.0,3,2660,17852,0.0,0,3,98010,47.3077,-122.01100000000001,0,0,1,3,2.75_more,good,7,12,4
810,2014-12-22,4057300200,310000.0,3,1150,3323,0.0,0,3,98029,47.5707,-122.01700000000001,0,0,1,3,0.5-1.75,average,33,12,4
811,2015-05-13,1922059135,250000.0,2,1130,5500,0.0,0,4,98030,47.3839,-122.225,0,0,0,1-2,2-2.5,below_average,80,5,2
812,2014-08-14,5014600240,682000.0,5,2760,5000,0.0,0,3,98059,47.538999999999994,-122.18799999999999,0,0,1,5_more,2.75_more,great,16,8,3
813,2014-07-21,1565900070,246500.0,3,1430,8919,0.0,0,3,98022,47.2118,-121.98299999999999,0,0,0,3,2-2.5,average,29,7,3
814,2014-10-29,3121059033,325000.0,3,1490,57381,0.0,0,4,98092,47.2597,-122.228,0,0,1,3,0.5-1.75,below_average,89,10,4
815,2014-08-06,6799300270,310950.0,4,2030,4997,0.0,0,3,98031,47.393,-122.184,0,0,1,4,2-2.5,good,17,8,3
816,2014-09-01,2021200370,1100000.0,3,3010,5000,0.0,1,5,98199,47.6347,-122.396,0,1,1,3,2-2.5,great,90,9,3
817,2015-02-18,726049190,431000.0,3,1810,7200,0.0,0,4,98133,47.7493,-122.351,0,1,0,3,0.5-1.75,average,67,2,1
818,2014-08-22,4006000251,226000.0,3,970,5000,0.0,0,3,98118,47.5282,-122.279,0,0,0,3,0.5-1.75,below_average,53,8,3
819,2015-05-12,3362400640,825000.0,3,2010,3090,0.0,0,5,98103,47.681999999999995,-122.348,0,1,1,3,0.5-1.75,average,95,5,2
820,2014-09-11,1610000016,175000.0,4,1300,6030,0.0,0,3,98168,47.4778,-122.286,0,0,1,4,0.5-1.75,below_average,74,9,3
821,2014-05-15,7376300060,465750.0,3,1260,10350,0.0,0,3,98008,47.6357,-122.12299999999999,0,0,0,3,0.5-1.75,average,62,5,2
822,2015-03-19,7300200550,659000.0,4,2610,24931,0.0,0,3,98075,47.5771,-122.05,0,0,1,4,2-2.5,good,38,3,1
823,2015-02-10,2061100570,595000.0,3,1910,5753,0.0,1,3,98115,47.6898,-122.32700000000001,0,1,0,3,0.5-1.75,good,80,2,1
824,2014-06-26,8856890200,350000.0,3,1780,16290,0.0,0,4,98058,47.4622,-122.12700000000001,0,0,1,3,2-2.5,good,34,6,2
825,2014-06-06,8731951670,270000.0,4,1900,8600,0.0,0,4,98023,47.3102,-122.381,0,0,0,4,2-2.5,good,46,6,2
826,2014-09-11,4037200075,662500.0,6,2450,25600,0.0,1,3,98008,47.6061,-122.117,0,1,0,5_more,2-2.5,average,64,9,3
827,2014-11-20,5066400483,249900.0,3,1380,14000,0.0,0,4,98001,47.294,-122.281,0,0,0,3,0.5-1.75,below_average,82,11,4
828,2015-03-17,4167300310,324500.0,3,1920,11340,0.0,0,4,98023,47.3272,-122.36200000000001,0,1,0,3,0.5-1.75,average,44,3,1
829,2015-05-13,8682262400,419950.0,2,1350,4003,0.0,0,3,98053,47.7176,-122.03299999999999,0,0,0,1-2,0.5-1.75,good,17,5,2
830,2014-07-28,6777800160,285000.0,4,2510,7440,0.0,1,4,98032,47.3748,-122.27600000000001,0,1,0,4,0.5-1.75,good,59,7,3
831,2015-01-07,1402950550,332000.0,4,2470,7780,0.0,0,3,98092,47.3337,-122.191,0,0,1,4,2-2.5,good,19,1,1
832,2014-12-15,2843200070,282000.0,4,1660,10725,0.0,0,3,98168,47.5033,-122.3,0,1,0,4,0.5-1.75,average,65,12,4
833,2014-11-18,6450303785,320000.0,3,1340,5175,0.0,0,3,98133,47.7321,-122.34,0,1,0,3,0.5-1.75,average,34,11,4
834,2014-05-09,9429500045,428750.0,3,1620,30736,0.0,0,4,98006,47.5719,-122.119,1,0,1,3,0.5-1.75,average,110,5,2
835,2015-01-14,1443300140,330000.0,3,2300,35287,0.0,0,3,98022,47.2477,-121.93700000000001,0,0,1,3,2-2.5,good,44,1,1
836,2014-12-09,108000127,456500.0,4,2000,2309,0.0,0,3,98177,47.7027,-122.361,0,0,1,4,2.75_more,good,13,12,4
837,2014-05-09,1081300200,352000.0,3,1640,11050,0.0,0,4,98059,47.4723,-122.12100000000001,0,0,0,3,2-2.5,good,49,5,2
838,2014-11-25,8818900060,664000.0,4,1530,4080,0.0,0,4,98105,47.6645,-122.325,0,0,1,4,2-2.5,average,109,11,4
